 Mean of the integrated profile, Standard deviation of the integrated profile, Excess kurtosis of the integrated profile, Skewness of the integrated profile, Mean of the DM-SNR curve, Standard deviation of the DM-SNR curve, Excess kurtosis of the DM-SNR curve, Skewness of the DM-SNR curve,target_class
120.96875,56.45157459,0.061310236,-0.5908194999999999,5.939799331000001,27.64952759,5.2308178430000005,28.63102166,0.0
117.8984375,44.92612684,0.650320527,1.108855452,7.095317726,28.67991871,4.732627183,24.49013592,0.0
82.1640625,35.07665208,0.953818457,4.238586499,15.2826087,45.35525396,2.930924615,7.414035254,0.0
114.3203125,55.00098488,0.233248573,-0.507298239,1.525919732,13.13902369,15.05876428,259.26880409999995,0.0
93.3828125,41.07788355,0.361080936,1.190951871,1.801003344,11.95261823,11.88693487,195.5749589,0.0
117.8359375,53.16524613,0.129111545,-0.358588237,1.821070234,13.19691705,10.76259828,150.6020012,0.0
121.3359375,50.6157827,0.35142158,-0.039742082,2.424749164,16.85503377,8.746258662999999,89.09272651,0.0
101.5703125,31.67305726,0.510477198,3.841251569,2.590301003,14.27873643,8.517613103,102.8272689,0.0
139.59375,43.50708231,-0.272944413,0.773024079,89.39381271,84.82847889,-0.071035959,-1.921266059,0.0
130.765625,53.3402235,-0.017763476,-0.163532815,7.643812709,33.8812142,4.999297681,25.59309033,0.0
136.078125,45.36838956,-0.365875668,0.205200849,5.12458194,29.15206982,5.870592806,34.68040707,0.0
95.0390625,43.70200981,0.74427474,0.933803193,4.948160535,23.24942524,5.588270916,36.63071975,0.0
107.6484375,52.50261747,0.2194693539999999,-0.456953825,3.284280936,17.21051403,7.032090749,63.20745689,0.0
152.3203125,51.33665442,-0.240354341,-0.214226608,0.7759197320000001,,17.63651956,,0.0
135.6171875,50.71013229,0.118670735,-0.25104022,1.47993311,16.03065934,11.53907321,139.2826352,0.0
111.6171875,41.33459528,0.174967056,0.653560205,2.352842809,17.04575537,8.468793329,,0.0
136.65625,45.46331583,0.178084333,0.401621844,2.280936455,16.10904536,10.20653802,123.2383654,0.0
114.9609375,47.38166219,0.228306741,0.058602053,16.96822742,46.38082863,2.59808252,5.503013072000001,0.0
92.7109375,50.13141361,,1.43453526,11.52090301,39.2643949,3.568839975,12.3431203,1.0
111.8359375,42.79434421,0.2921355,0.935002315,1.553511706,15.62070209,11.37941696,140.004468,0.0
110.59375,50.75714813,0.2337982519999999,-0.415347091,2.93645485,17.292128299999998,7.58404583,70.64036309,0.0
121.921875,52.64631536,0.0950943569999999,-0.28414314,2.227424749,14.39121749,10.09580047,130.7173256,0.0
138.28125,56.5635618,-0.234483193,-0.341407951,2.821070234,19.7623783,8.429256986,77.19177508,0.0
118.5,50.95310344,0.550068487,-0.19899139,208.6295987,45.18385807,-2.526429634,6.203674068,0.0
99.8515625,45.87774001,0.343986016,0.484693408,1.272575251,12.80289018,12.56795149,187.1229937,0.0
77.0234375,44.50675244,1.268602281,2.6058261380000003,7.808528428,36.83023007,5.181513792,26.51027772,1.0
139.0234375,59.96202768,-0.241032136,-0.713381389,27.37207358,65.97863384,2.144201215,2.88462045,0.0
128.234375,56.20643929999999,0.017937217,-0.8445845470000001,2.87458194,22.43670375,9.080948457,86.53719770000001,0.0
152.75,54.83839896,-0.326922823,-0.371996532,2.7098662210000004,18.31639258,9.565134469,104.0034427,0.0
144.0078125,57.15637761,-0.26901943,-0.4001504179999999,6.2516722410000005,,5.574107037999999,32.55106836,0.0
107.171875,56.50706667,0.378859937,-0.353202237,2.852842809,21.22018074,8.804500361,85.04018548,0.0
109.5625,36.62622652,0.278254042,1.814581705,5.351170569,25.6453251,5.864311475,38.50241331,0.0
105.5234375,76.08680947,0.589987688,-1.022955053,23.877090300000003,44.2263951,1.759258015,2.575359396,0.0
134.9140625,53.33869189,0.0131904639999999,-0.554957267,4.455685619,26.85929912,6.228566407000001,39.1519456,0.0
103.3828125,49.34019677,0.596365542,0.148806184,2.768394649,16.96718368,9.080319672,101.2039608,0.0
37.484375,42.82358148,3.227628728,11.1104865,1.466555184,13.5652043,13.28380171,,1.0
140.265625,55.6277365,-0.181472206,-0.3766898389999999,13.39799331,44.05737513,3.2407835410000003,,0.0
117.5546875,59.80447420000001,0.231737055,-0.563010283,2.489966555,14.23239039,9.505290735,123.566705,0.0
104.046875,47.2732845,0.264587145,0.093056486,3.311036789,18.00706602,6.98310784,59.41675968,0.0
98.078125,50.43306352,0.678554487,0.641073274,0.91722408,9.776978163,18.28692566,417.3314348,1.0
131.1171875,55.65583711,-0.12449818,-0.533686621,1.102842809,10.56514867,15.44822208,308.5780288,0.0
98.8671875,48.17146638,0.415156525,0.41102218,1.4857859530000002,18.15238263,12.20201639,147.75228080000002,0.0
136.6171875,48.37760347,0.135071049,-0.053703182,0.872073579,9.323677346,19.92900695,489.1868426,0.0
132.3984375,48.29617929999999,-0.147034925,0.022783604,1.826923077,18.68031472,10.73325088,116.8001432,0.0
97.8671875,47.40852559,0.54364148,0.406143437,2.488294314,16.47621261,9.249479994,102.0549879,0.0
74.859375,35.96151032,0.798973926,3.50854579,1.804347826,16.56355494,10.52210211,121.2028017,0.0
133.078125,43.49005083,0.0427328409999999,0.488896579,2.276755853,14.97789324,9.120845475,103.8768711,0.0
120.8671875,52.38206562,-0.1231101999999999,-0.550207297,4.116220736,26.56541817,7.236763900000001,53.75751126,0.0
126.328125,50.7498629,0.046315905,-0.291986506,1.867056856,14.34115689,11.48218642,158.4916353,0.0
57.09375,39.25486385,2.359459563,9.069668714,5.211538462,29.25255443,6.038938618,37.19579402,1.0
126.359375,53.57073804,0.10184589,-0.254933271,2.063545151,13.81722456,9.395288892,119.5040394,0.0
110.859375,51.92267905,0.065505907,-0.423584685,1.974916388,11.76687032,11.30230747,192.7153319,0.0
103.859375,47.13374163,-0.003959364,-0.0435749109999999,2.526755853,,8.620333279,98.50962069,0.0
102.8984375,48.01136582,0.6822781920000001,0.994825711,5.56187291,27.74586687,5.557416554,32.20180283,0.0
105.328125,45.19940358,,0.163934206,7.846153846,36.62991372,4.774165516,21.96326897,0.0
94.203125,43.60285243,0.32628647,0.622287055,1.594481605,11.49735769,12.63088639,221.2272068,0.0
99.1015625,49.71981494,0.7319006459999999,0.7738120140000001,5.194816054,26.82953758,5.744288752999999,34.9571191,0.0
132.578125,49.2848242,0.177919741,0.1606823269999999,1.600334448,11.70273386,12.11768735,205.2055046,0.0
85.421875,40.9633238,,3.822059343,14.96070234,48.12052136,3.179577139,8.903374507,1.0
125.9140625,48.31230229,0.268069497,0.097589999,3.456521739,,6.755984432000001,53.50351426,0.0
106.1015625,44.828464700000005,0.1852241969999999,0.132670083,1.570234114,13.62619392,11.661205,161.3871241,0.0
103.75,37.77834201,0.427443365,1.273834515,1.073578595,10.15043721,16.15230496,346.4586812,0.0
143.2890625,48.59882849,0.179246111,0.167773162,2.9506688960000003,20.60023398,9.274534748,91.43632134,0.0
105.8359375,37.81095603,0.642625792,1.982179202,1.642976589,15.9235357,10.83529863,126.6374769,0.0
148.3828125,51.200757,-0.113195798,-0.50223559,1.408026756,12.08791939,12.5121354,201.1278905,0.0
112.4453125,37.43010332,0.432002929,0.992419885,2.56270903,15.2918185,8.447783663,93.32449521,0.0
108.625,49.37879732,0.5570224970000001,0.545145604,2.673076923,18.89739,8.554329114,82.76813766,0.0
110.578125,50.376180100000006,0.108347847,-0.068180199,1.850334448,15.53521757,10.8946755,137.73918769999997,0.0
128.4375,56.70341563,,-0.550446851,0.535953177,8.33784207,25.28186372,733.9610293,0.0
120.0,50.49613228,0.104073844,-0.2331448619999999,2.632107023,20.05398498,8.064314668,67.73302766,0.0
121.203125,44.8820258,0.091188049,0.107380908,0.668060201,12.00547603,19.00446956,373.8035199,0.0
77.0703125,39.00063773,1.884420819,6.372177552,38.51755853,65.74105883,1.589513212,1.285345583,1.0
26.421875,28.35478613,6.414866062000001,45.38364068,59.00752508,58.27894613,1.452547751,1.756034769,1.0
94.8828125,38.39527581,0.4845874429999999,1.854358899,1.955685619,12.76330217,10.47962285,153.6130293,0.0
130.1484375,51.13265374,-0.206151273,-0.265173104,3.971571906,21.676996300000003,7.022260056,57.86820879,0.0
132.6484375,51.44544894,-0.138817387,0.3285231939999999,1.934782609,14.85298392,9.767210373,114.9373322,0.0
99.8984375,37.88156706,0.654938271,2.277034995,1.005852843,10.11914635,16.7361914,359.4809152,0.0
107.453125,37.34276607,,1.426685594,1.72993311,17.94682242,10.83564068,119.811072,0.0
135.0703125,51.92726036,0.161822124,0.134123446,3.796822742,19.34814874,7.440261713,68.02060607,0.0
102.765625,43.57473544,0.1961586739999999,0.453266692,1.913879599,,10.22162088,116.6067604,0.0
105.0234375,45.65075726,,0.59663045,2.565217391,16.23221726,8.97853427,98.2443327,0.0
137.390625,50.75126759,-0.1175910019999999,-0.042913167,0.877926421,,17.73002552,392.1233042,0.0
8.84375,31.63276523,,36.91478672,112.4113712,67.64823687,0.350133387,-1.063705658,1.0
131.6171875,39.61457298,0.03723237,0.7453650759999999,117.6145485,83.67276455,-0.644043348,-1.471082332,0.0
118.203125,56.37685132,0.012487668,-0.734093041,126.7892977,77.32444191,-0.975561822,-0.915136066,0.0
101.6875,48.57078436,0.458702321,0.083727716,1.387123746,12.15382737,12.85748418,206.7722165,0.0
116.109375,50.37689735,0.43614474,-0.117750652,3.690635452,18.98731171,8.12412238,80.6923632,0.0
129.546875,52.67513339,0.089460883,-0.520639034,2.119565217,13.81646,10.5084337,143.2582735,0.0
134.1640625,55.57213462,0.081313284,-0.455453903,4.537625418,22.1962836,6.162869107000001,44.16357704,0.0
119.390625,40.34349281,,0.314198728,4.08277592,24.36475203,6.722122718,47.87803954,0.0
142.09375,54.83005527,-0.409957133,-0.175121636,3.569397993,22.34626483,7.673749246,65.43624022,0.0
115.875,46.07195459,,0.108238716,3.52173913,22.17037318,7.151723994,55.85660271,0.0
125.5703125,49.72073316,0.119478581,-0.1777361589999999,6.440635452,33.26058542,5.437938063,29.46260634,0.0
109.90625,45.67385013,0.364548917,0.76364662,1.857859532,12.68870393,10.74299421,158.4212208,0.0
141.1875,39.60937192,-0.172315843,0.997104608,2.731605351,19.39785108,8.826834558,85.66471835,0.0
118.578125,49.49457189,0.371852646,0.022198334,1.510033445,11.11617278,13.51394943,250.9261996,0.0
49.5078125,32.68887332,4.203809308,21.62398957,48.05852843,75.54210936,1.482984887,0.893826632,1.0
131.0234375,48.47284434,,0.06424778,2.822742475,18.06853409,8.46656374,82.51341058,0.0
137.8203125,43.04347976,-0.400622044,0.45719886,1.5861204009999998,15.71996073,11.31013456,137.8610392,0.0
125.5625,49.52110503,-0.0226584829999999,-0.246189947,5.627090301,27.75760588,5.734024817000001,34.45066566,0.0
103.84375,46.01722461,,0.203181981,2.518394649,19.11211849,8.620264426,81.56750155,0.0
92.8671875,35.38766803,0.360011081,2.469954248,3.501672241,16.71877854,6.791857884,62.72734703,0.0
124.4375,48.32923384,0.18412371,-0.292796055,2.54264214,,8.660122953,105.4891238,0.0
138.0859375,46.80962564,-0.0075849219999999,0.178088568,2.309364548,17.42661477,9.428068706,101.0266461,0.0
117.5390625,54.80076162,-0.013589278,-0.521094017,0.962374582,12.6502114,16.02735382,281.96603230000005,0.0
132.75,41.85951206,,0.64769231,1.045150502,11.54044661,14.03408563,,0.0
130.984375,50.8806791,0.1192181319999999,-0.104741057,6.52090301,31.35819701,5.297443955,28.54182418,0.0
61.7265625,50.89430144,2.167074934,4.613956303,7.137123746,32.5333314,5.202977927,27.79875759,1.0
136.5,50.22729587,0.025665142,-0.1846485769999999,3.838628763,22.38530513,7.320364522999999,59.91720072,0.0
105.2421875,45.73561012,0.495771871,0.516394798,1.5978260869999998,15.3271884,11.72166042,153.78827890000002,0.0
155.2578125,50.11241209,,0.007704572,3.563545151,19.22690968,7.942176499999999,78.1871762,0.0
128.7421875,52.27066668,0.102810014,-0.01913178,2.394648829,15.44462884,9.22140455,107.12427,0.0
75.1015625,35.11918098,2.198113989,8.981400545,20.89464883,54.02381432,2.580942125,5.568507205,1.0
119.7578125,44.44497056,0.300047317,0.759060947,1.776755853,16.82681294,10.85252257,126.0287972,0.0
119.3125,47.29821449,,0.275694261,3.3252508360000004,,7.40122619,68.32711084,0.0
114.5703125,46.23068576,0.4213829839999999,0.394127341,2.967391304,,8.355472297,83.33132387,0.0
90.84375,39.8623486,0.553476955,1.464542969,5.64632107,25.27341118,5.044536586,27.44633073,0.0
142.8671875,51.37505643,-0.2583837989999999,-0.118475581,7.281772575,36.39937845,5.092862765,25.06283316,0.0
111.0078125,40.56871025,0.694214717,1.666077082,2.827759197,15.58949024,8.04203063,84.55699414,0.0
141.8671875,48.05699271,-0.159816137,-0.2041393319999999,2.316053512,,8.696373396,97.72343983,0.0
128.390625,54.43979392,0.003283514,-0.566704925,2.672240803,16.57060293,9.119079332,102.3013386,0.0
93.5390625,44.24221371,0.2758249439999999,0.529077903,1.005016722,11.89073618,15.39346439,,0.0
123.9921875,44.07247158,0.116062247,0.029553587,1.100334448,13.75629864,15.50767061,253.9728219,0.0
85.984375,34.26618787,1.064876034,3.50930825,2.556020067,19.03137804,8.405033071,76.61561098,0.0
119.2421875,56.07845315,-0.002208902,-0.496484337,3.156354515,17.69274556,7.748657349,76.19545179999999,0.0
124.8125,48.19179618,0.057908897,0.014006738,0.282608696,7.565681088,32.19858411,1072.957979,0.0
102.390625,46.00954968,0.6678229520000001,1.14041869,3.275919732,21.20407582,7.420476484,60.46893597,0.0
100.4921875,45.3083181,0.558835934,0.2485489669999999,2.45735786,14.49226599,8.740900002,103.7965809,0.0
80.8515625,42.48438865,1.7273630290000002,4.155505222,18.74331104,52.96375201,2.858017126,7.055142648,1.0
112.7890625,48.749143,0.174574995,-0.020146361,4.357859532,28.33942082,6.899840384,48.05085979,0.0
78.4609375,37.63224647,0.761065718,2.51642616,2.241638796,17.16599964,8.768598662999999,85.69353249999999,0.0
137.5,37.16517187,,1.245371225,3.239130435,25.12712842,8.179860132,68.01979216,0.0
104.5859375,48.76370438,1.217617253,1.745402654,43.05685619,68.27689379,1.3928483669999998,0.56421615,0.0
129.0625,50.6437851,,0.033600759,3.592809365,22.79758059,7.138058906,54.55024618,0.0
104.1015625,36.70146452,0.457094823,1.599069602,2.302675585,13.97281257,9.515597785,121.5617523,0.0
92.46875,37.78949455,0.647792775,2.055608449,0.864548495,11.98340745,15.35544717,256.4241567,1.0
80.1484375,37.09491412,0.632101998,2.408713702,2.423076923,19.00989716,8.965977545,87.67688646,0.0
125.546875,43.04283103,0.12323441,0.290817897,4.964882943,23.64227063,6.285218757000001,45.6872032,0.0
87.0703125,38.08998055,0.870472976,2.437318676,1.464882943,10.97806894,13.90631847,263.5604499,0.0
160.5703125,55.53091532,-0.788336545,0.053377382,167.4122074,,-1.039201787,1.88801637,0.0
138.4140625,50.63588268,-0.406498365,0.281909753,2.134615385,13.73961532,10.1402777,133.9998979,0.0
110.21875,45.67205408,0.53411849,0.402540677,2.134615385,17.06375334,9.870973132,108.6518136,0.0
112.4765625,58.97112175,0.394275867,-0.6779852340000001,3.253344482,18.03875048,8.181099038,82.64455113,0.0
102.6640625,48.71541679,0.390332676,0.203373236,1.725752508,15.55726413,11.07803688,137.4626716,0.0
92.6953125,40.76754963,0.292746538,1.112674151,0.998327759,12.76426334,14.97948287,247.9089992,0.0
137.078125,42.91991259,-0.180456387,0.121366484,37.15802676,74.75640001,1.623415939,0.845355053,0.0
119.9765625,45.20119344,,0.319012872,4.318561873,22.27634339,6.379646907000001,44.96805146,0.0
131.6484375,50.25491112,0.009662008,0.085276723,0.213210702,7.370432165,34.53984419,1191.0008369999998,0.0
132.0078125,50.33411742,0.165458239,-0.321938941,2.164715719,13.0086976,10.8574594,,0.0
110.265625,42.39610175,0.381322228,0.969407829,2.362040134,14.73421826,9.861679956,122.1684104,0.0
113.125,42.5422584,0.201745788,0.483429766,2.27090301,15.59452318,9.663599783,111.0802507,0.0
163.0078125,41.52098417,-0.317773136,0.919535283,6.090301003,29.42810875,5.352027589,30.06826881,0.0
118.765625,46.383504,0.124385505,0.27872968,2.753344482,24.47167902,8.807768459,75.89038853,0.0
107.9765625,41.39132322,,0.6875919540000001,2.784280936,15.11838303,8.066678035,89.2944149,0.0
95.765625,37.21694934,0.489793899,1.494613764,4.908026756,24.03915916,6.087060381000001,41.49961829,0.0
130.8046875,45.93610688,-0.02122311,-0.118586736,3.893812709,19.92241461,6.895456365,55.96095373,0.0
133.4375,55.67480214,-0.067029997,-0.612488412,1.6513377930000002,13.51617413,11.20794102,157.5869616,0.0
119.0625,48.92688263,0.257638325,-0.000582678,1.211538462,,13.4955299,188.7207712,0.0
110.09375,49.86018538,0.231684803,0.023331743,2.867056856,17.56549764,9.45823768,104.6663224,0.0
135.9375,41.73891133,0.025816079,0.389098105,22.35702341,51.46766163,2.125620536,3.1936006580000003,0.0
106.4609375,43.42952307,,0.378525637,2.362040134,18.48334323,9.081866881,90.15007253,0.0
130.921875,54.6087804,0.188709348,-0.3935210329999999,2.565217391,15.882878,8.447488171,88.02420954,0.0
132.859375,44.25895643,0.437755092,1.197464835,2.7198996660000003,,9.826224161,105.3538119,0.0
113.515625,47.44157334,0.348612088,-0.000778493,0.415551839,8.305439585,26.26787395,760.2654252,0.0
117.1875,47.06739682,0.530852122,0.4497947129999999,3.18729097,,8.665880567,86.41244809999999,0.0
110.2734375,52.21690262,0.109555025,-0.218648333,2.420568562,13.69207025,9.334918905,121.7696645,0.0
126.2578125,50.73695123,-0.094357897,-0.453287087,3.037625418,21.18885669,8.545733956,79.30210209,0.0
109.203125,50.47405883,0.331835271,-0.23691915,1.4941471569999998,11.69165437,12.40858592,210.1418619,0.0
125.40625,44.52342036,0.097844171,0.210728965,13.76003344,44.41287485,3.174269187,8.821572197,0.0
107.7890625,48.5410027,,0.178507337,1.954849498,,9.891965981,105.9037533,0.0
126.6328125,64.45563774,0.200691193,-0.7962709609999999,34.98494983,,1.662888315,1.462805762,0.0
136.515625,55.60814132,0.033022873,-0.541867485,4.467391304,,6.58524628,47.1217606,0.0
109.828125,51.30562673,0.074724818,-0.05692356,1.574414716,12.51007544,11.8089378,179.2747478,0.0
103.484375,50.26771833,,-0.165757259,2.614548495,15.10319317,8.410124683,94.00290138,0.0
127.0234375,50.84312036,0.519548542,0.031692416,4.5326086960000005,24.8687479,7.405016194,59.0834081,0.0
110.6484375,48.93803318,0.229290198,0.099172528,2.128762542,14.5768684,11.36908626,165.52366519999998,0.0
105.5546875,48.25434057,0.365511233,0.3019071339999999,0.719899666,9.729844375,18.88962216,427.7396167,0.0
99.4296875,37.00647823,0.559514758,1.821466571,5.204013378,29.07745712,6.022441921,36.89268893,0.0
140.3671875,54.92635284,0.136758876,-0.480938837,2.383779264,17.91224533,9.214811583,96.88016449,0.0
96.8203125,36.83863325,0.702231884,2.073837817,2.630434783,18.26524772,8.574218055,84.52488334,0.0
143.453125,51.03382141,,-0.048025219,1.37541806,,13.53058573,244.3692431,0.0
131.5,51.24710358,-0.066049764,-0.389626491,3.093645485,20.87026961,8.719683507000001,82.06794487,0.0
114.5859375,42.58879095,0.49139498,0.131177705,2.066889632,14.29715249,10.07262292,126.926796,0.0
138.3515625,45.32859022,-0.072206436,0.493941646,1.238294314,10.66897348,14.74800271,,0.0
133.140625,43.70618062,,0.232394346,2.091973244,,9.821958486,131.5210335,0.0
96.3671875,43.14127792,,0.5695130310000001,2.816889632,,8.552782935,87.72310617,0.0
108.1875,46.96819902,0.40537351,0.21733415,27.254180600000005,,1.991531,2.3331721780000003,0.0
117.2890625,48.65425732,0.112017731,-0.258972302,2.140468227,19.45246331,9.684258466,97.03240618,0.0
125.2734375,49.82198229,0.187311208,-0.169886405,7.195652174,31.87410196,4.820585521,23.66429515,0.0
123.5703125,53.05475998,0.040399837,-0.398792586,16.39046823,49.88795683,2.999405348,7.72303085,0.0
121.0703125,55.25129857,0.216692157,-0.432372411,25.04180602,71.78529576,2.524630554,4.395827163,0.0
120.046875,50.48682677,0.04366276,-0.524891659,3.170568562,16.88702387,7.529901374,72.4206622,0.0
114.296875,43.4932393,0.381488293,0.422878957,1.433110368,11.08267988,13.50788032,252.3253882,0.0
111.2578125,48.31718866,0.345055245,0.40104178,2.066053512,13.28356107,9.871660876,134.6116051,0.0
104.0234375,47.42320517,0.4725825079999999,0.154629769,3.62541806,20.26492982,6.802878615,52.76562102,0.0
106.6953125,50.28458987,0.117037136,-0.242879758,1.524247492,13.20523285,11.5651586,162.0239901,0.0
17.671875,29.86770554,,38.32876428,49.28093645,63.74260797,1.370528004,1.24061254,1.0
119.921875,47.1196299,,0.15596152,1.7123745819999998,14.86300476,12.13914794,172.6504247,0.0
128.9609375,53.15960672,-0.0193155689999999,-0.465719549,2.2466555180000003,13.26694779,10.39466133,147.1730825,0.0
131.2265625,44.77202929,0.034820683,0.087829809,1.836956522,13.24938336,11.10415778,,0.0
129.1484375,45.24362694,-0.23641573,0.292498531,1.206521739,14.14207618,13.70113457,205.1358065,0.0
107.9453125,48.26397281,0.463263693,0.1829408789999999,2.9180602010000003,18.95148642,7.394589309,61.5471598,0.0
78.125,35.32262023,0.9074012,3.710627948,3.005016722,,8.010641112,83.69941769,0.0
141.5859375,52.15249984,-0.1461282059999999,-0.3367193529999999,1.440635452,13.31684832,12.21922486,175.4697118,0.0
103.9765625,45.07623141,0.354434003,0.4452329129999999,1.441471572,15.23936394,12.5371628,172.9881479,0.0
90.3359375,44.294518100000005,0.524308874,0.472682426,19.2867893,51.10078107,2.5976927030000003,5.612991902,0.0
94.2421875,38.08866016,0.490929532,1.629228636,0.8971571909999999,11.76250314,15.77892784,277.50450730000006,0.0
145.7265625,43.28912877,-0.027376316,0.2777043819999999,2.811036789,18.15207255,8.405952401,80.91351871,0.0
102.2890625,38.79637393,0.4851932579999999,1.355040639,1.2909699,14.00808243,13.08295886,187.4166093,0.0
108.2890625,51.48409226,0.191842128,-0.229348321,2.826086957,,7.704806262999999,76.69292895,0.0
114.328125,50.15368714,0.233924296,-0.238693414,1.004180602,,15.63374589,268.1799761,0.0
80.4296875,35.65868662,0.870979595,3.411963798,1.344481605,11.45450772,13.84606286,244.3328676,0.0
92.2734375,48.09913507,0.6442070679999999,0.152138346,1.70819398,15.77854582,11.06239072,136.0129815,0.0
122.796875,38.52847149,0.23387258,0.930405025,3.491638796,22.04314932,7.444853685,59.85028954,0.0
101.1015625,34.23376436,0.689159857,2.569163774,1.825250836,17.18024838,10.21015632,110.3612156,0.0
118.21875,47.47893242,-0.082574633,-0.054545769,1.595317726,13.83430778,11.06650472,145.15564890000002,0.0
79.265625,43.80059296,1.095986111,2.446096976,1.632943144,13.86961086,12.02413391,172.7912567,0.0
132.0703125,46.82333546,0.15889464,-0.025416566,3.190635452,19.80575689,8.178961912,76.12225136,0.0
96.2109375,40.76220146,0.646871463,1.207000811,2.524247492,16.7570755,9.159339611,102.13469659999998,0.0
107.9140625,37.32940935,0.302724455,1.580897871,3.927257525,24.92434491,6.711611127,46.22259045,0.0
95.5,41.92664725,0.507914882,1.195518333,2.980769231,19.79988847,8.031521162999999,70.54087673,0.0
105.78125,40.56494359,0.474837532,1.105309823,4.131270903,21.81942444,6.8227816820000005,53.56350639,0.0
92.5703125,36.13531072,,2.10538453,5.688963211,26.66430565,5.224111855,29.32918926,0.0
111.734375,42.34133699,,0.626147676,4.932274247,27.3037772,6.503427075,43.90227971,0.0
113.984375,35.78516286,0.515169479,2.124048124,4.449832776,25.21187791,6.221214674,40.81954735,0.0
115.703125,51.5640317,0.178381628,-0.194538561,80.59448161,89.73992674,0.294188937,-1.783043921,0.0
133.4609375,46.18490391,0.2730287819999999,0.340551304,141.29013380000004,92.37313601,-0.711467595,-1.225433176,0.0
132.6328125,51.81123658,,-0.0264424079999999,2.415551839,,9.579030745,103.2228079,0.0
115.6015625,40.13733063,0.361587978,1.074372539,3.810200669,20.96178071,7.479347035,65.26073689,0.0
107.15625,48.91214022,0.528849087,-0.066388501,2.806020067,18.45678757,9.858529587,107.8661829,0.0
88.1875,36.98284019,0.603616328,2.029933088,2.944816054,18.10306701,8.077930099,75.33928043,0.0
109.9609375,33.65017699,0.627901605,2.555754984,2.2984949830000003,15.74218597,9.056483048,97.63831841,0.0
121.296875,51.07399035,-0.000418589,-0.178420618,2.064381271,12.82236636,10.23916292,149.4958233,0.0
109.9765625,51.267903100000005,0.553848621,0.239053166,1.304347826,14.09787863,12.82115102,181.6579789,0.0
114.8125,45.74893271,0.340557338,0.684705385,1.943143813,17.73250077,10.26816208,113.4797653,0.0
77.3125,39.07939635,0.67048615,2.158130671,1.785953177,12.45792934,11.05044092,168.25364309999998,0.0
130.5859375,50.854806700000005,-0.071388775,-0.525115149,7.607859532000001,36.09439369,4.977692128999999,24.37546803,0.0
145.203125,47.11992005,-0.124450959,-0.004408494,1.382943144,11.58170813,13.31216417,230.1878475,0.0
7.0625,33.628891499999995,5.835200668,34.93484417,111.8444816,57.00518572,0.8133990640000001,-0.126617647,1.0
19.03125,33.35414552,5.455234827999999,30.53455456,66.80602007,59.00179265,1.180934251,1.31928722,1.0
121.515625,56.70138121,0.013689465,-0.378918787,2.831103679,15.45004581,7.803411722000001,82.44600034,0.0
