 Mean of the integrated profile, Standard deviation of the integrated profile, Excess kurtosis of the integrated profile, Skewness of the integrated profile, Mean of the DM-SNR curve, Standard deviation of the DM-SNR curve, Excess kurtosis of the DM-SNR curve, Skewness of the DM-SNR curve,target_class
126.1015625,50.90245571,-0.126128261,-0.524239396,8.883779264,41.55856613,4.530755412,,0.0
126.2421875,49.27200429999999,0.088329184,-0.147103385,1.4615384619999998,11.59551114,12.6384925,216.9895575,0.0
117.2421875,52.80221736,0.217252967,-0.367926062,1.358695652,12.47851396,13.0676726,204.3573271,0.0
134.8046875,47.98210255,-0.218267353,0.0143677439999999,5.170568562,27.95880875,6.142707674,39.65366837,0.0
118.9375,49.80755935,0.394053112,0.036605939,0.7583612040000001,9.734999025,18.47212344,418.4345867,0.0
130.21875,45.73957147,-0.00273831,0.29734548,5.718227425,25.78250364,5.823780289,38.07241826,0.0
103.03125,35.7580711,0.403119745,1.648295446,2.10367893,18.00824653,9.658143197,100.1517883,0.0
96.3125,41.47848652,0.566614165,1.158834437,2.574414716,15.40724695,9.061327574,106.2126468,0.0
110.2890625,48.79103279,0.207246515,-0.188130235,1.130434783,12.89265081,14.04214862,223.5576777,0.0
118.140625,58.5621644,0.148266465,-0.804809152,2.054347826,14.64957073,10.69513835,145.13370690000002,0.0
69.2109375,35.25723604,1.093096134,4.435121802,2.345317726,20.20025961,9.389613296,91.75081705,1.0
120.03125,55.15148705,-0.1212000469999999,-0.361874096,3.170568562,18.3006571,7.026262799,58.5223561,0.0
94.5,49.49542277,,0.547892636,2.265886288,13.18480199,9.61352178,134.1595321,0.0
144.75,42.04276097,-0.080527561,0.646575786,2.069397993,,11.05503987,150.6634825,0.0
119.984375,45.06384089,0.182795197,0.128979534,2.359531773,14.67118423,9.341504038,112.9758503,0.0
126.5546875,45.01333285,0.380317761,0.308553175,4.983277592,28.88093517,5.938614332999999,34.91794317,1.0
126.5546875,53.52055805,0.11648633,-0.27756295,16.89632107,51.41645124,2.9345455460000003,7.168551386,0.0
130.2265625,36.63805545,-0.108416941,1.299277285,17.47826087,46.02987647,2.674940606,6.396015875,0.0
128.2890625,55.26514956,0.069834842,-0.443164315,1.846989967,13.24117044,11.14255826,161.8683904,0.0
139.140625,43.63838161,-0.247884078,0.098468574,4.258361204,21.3254987,6.312534394,45.61077912,0.0
128.984375,52.18102271,0.173898954,-0.429864195,1.199832776,14.82453787,13.27809821,183.2836143,1.0
95.0078125,37.6525016,0.315869601,1.802161665,2.9506688960000003,20.50018536,7.809740763,66.80014907,0.0
95.2890625,47.04006808,0.411826466,0.50311606,4.890468227,23.73887085,6.2392359410000005,44.17721975,0.0
105.3125,41.73423168,0.842887995,1.583587725,56.20317726,75.99873276,0.858483317,,1.0
79.0703125,43.38385781,1.584939782,3.885098004,34.2173913,64.41764776,1.718283135,1.680739323,1.0
131.7734375,46.85803274,-0.077511417,0.272260622,4.265050167,24.59982358,6.467703319,44.06410147,0.0
98.5625,40.05323606,,1.437456043,3.413879599,21.92511826,7.736375912000001,,0.0
131.9609375,44.18027741,0.192329365,0.406702378,2.555183946,17.63987004,8.590099462000001,87.22027034,0.0
110.7890625,46.24217034,0.154800624,0.017427097,1.158862876,10.66178968,14.97007423,294.07629330000003,0.0
136.0625,42.71668109,,0.361931836,3.578595318,23.38959714,7.560096807000001,60.96025706,0.0
118.8046875,46.7792453,0.282037699,0.117742368,2.276755853,14.45704611,9.595852078,117.9152166,0.0
128.8125,45.60457591,-0.0218297439999999,0.3676260189999999,4.872909699,,6.23498471,40.15793412,0.0
112.5859375,37.17537141,0.084456105,1.379678654,14.41220736,53.97941654,3.501441472,10.35561243,0.0
132.6640625,56.39374374,-0.153433889,-0.682348594,3.18729097,16.53126274,7.62037474,75.8111878,0.0
124.828125,44.10748756,,0.8656753770000001,1.475752508,14.31806332,11.32404069,144.9861215,0.0
103.0078125,48.70614952,0.238332347,-0.0105294369999999,0.960702341,10.06239535,16.61156827,359.83111410000004,0.0
117.2890625,43.42039274,0.078452945,0.533665705,1.909698997,15.9215848,9.654999002,105.3946846,0.0
147.7109375,55.93301691,-0.4192321639999999,-0.493051215,2.158862876,20.61422651,9.987386854,101.7108027,0.0
115.4609375,58.18490224,0.331789895,-0.478993736,1.5,13.98837908,12.34754736,177.3936502,0.0
116.234375,50.75346115,0.342410251,0.091198089,1.641304348,11.30998019,12.88081641,233.89600530000004,0.0
148.1171875,46.38217955,,0.029699801,2.637123746,16.33538826,8.436628605,87.22365527,0.0
101.6328125,42.31187612,0.667673695,1.086732511,0.7759197320000001,10.15580738,17.30353586,363.8950596,0.0
93.2734375,34.48770497,0.733140039,3.1082397210000003,2.045150502,15.17086524,9.588639417,110.0131655,0.0
133.2734375,48.00857912,0.022502268,-0.1239052319999999,2.7408026760000004,15.08292709,8.525313322,96.51837908,0.0
139.890625,38.53675891,-0.065194501,1.335937209,1.448996656,13.93270643,12.56388266,180.838643,0.0
122.4296875,52.13948893,0.295059112,0.013024589,15.73996656,45.046614,2.9134880410000004,7.745976362,0.0
139.78125,66.88947711,-0.2808686689999999,-1.169241732,2.683946488,21.10137444,8.806097052,79.95945791,0.0
124.8671875,49.24529976,0.04565894,-0.1608173219999999,2.652173913,20.42854633,9.324247322,93.52595981,0.0
134.203125,49.21181251,,0.151413844,2.596153846,15.98964815,8.795951878,95.56160728,0.0
121.7265625,45.79859353,0.395521947,0.4698786929999999,1.376254181,12.78948034,11.96387152,176.79078,0.0
96.8984375,47.00479361,0.495675632,0.529467661,1.039297659,13.65084047,14.87193307,233.5906772,0.0
109.6796875,46.94060968,0.300662823,-0.00894943,4.339464883,24.2772823,6.403328919,44.19212674,0.0
97.4140625,43.65749638,0.4561083079999999,0.823766476,1.989966555,17.79918358,10.14478276,111.8042062,0.0
128.890625,52.09595029,0.090649498,-0.147498257,1.372073579,10.58337764,14.40569903,291.68386580000004,0.0
107.625,37.77668759,0.436000412,1.73132566,2.173913043,14.6358195,9.407370847,111.7509017,0.0
96.21875,42.14594018,,0.970000225,1.464046823,13.15534449,12.34942974,182.5616543,0.0
76.5703125,39.10596254,0.8073307890000001,2.1748188180000003,1.868729097,18.19906624,10.55616694,115.6891888,0.0
145.8359375,50.62419403,-0.181519541,-0.029142406,0.501672241,,28.13728243,880.1561192,0.0
106.890625,60.36881883,,-0.7108086309999999,1.144648829,13.87660551,14.95015275,246.2772252,0.0
140.4296875,47.06406598,-0.048904984,0.499820383,0.543478261,10.08130572,22.57353773,532.2214245,0.0
101.2890625,39.74727828,0.668382061,1.695142493,2.071070234,16.33647454,9.321298743,99.14919639,0.0
138.8046875,47.95620701,0.0522611979999999,0.144511739,4.719063545,26.45643237,6.387733991,43.34347306,0.0
121.8671875,50.26156134,0.101663708,-0.08782148,8.392976589,35.66212334,4.36482761,18.46770379,0.0
86.5625,33.18290929,0.803473542,4.018279676000001,2.364548495,16.36894484,8.557061818,86.85427143,0.0
60.296875,46.44508844,2.07886629,4.677566913,99.69816054,79.81386182,0.078518481,-1.173577082,1.0
120.7265625,36.47317397,0.110689295,1.223632929,3.061036789,17.80342646,8.168925188,82.29515076,0.0
109.4453125,45.58436694,0.2589349569999999,0.324588769,1.595317726,11.59828344,12.502274,215.8325409,0.0
105.8515625,30.57549311,0.595646138,3.899363677,3.260033445,20.94119274,7.402200439,,0.0
119.8046875,44.39208449,0.20889498,0.820881228,3.0117056860000004,24.44781207,8.05999557,63.59336881,0.0
123.7109375,49.39717103,0.0283929479999999,-0.274334322,4.110367893,24.02032708,7.044723014,54.05241061,0.0
121.1015625,51.76944681,-0.032284824,-0.33796855,1.35451505,10.4356479,14.92496544,308.5622582,0.0
123.828125,49.61289358,0.225556765,-0.067658364,1.367056856,14.85064614,13.47996527,198.7125278,0.0
108.9140625,51.42379485,0.108284036,-0.212734338,3.14548495,16.51771841,7.933097984,83.85962351,0.0
128.6328125,43.82027768,0.173075914,0.175957503,1.994983278,15.98672029,9.534335567,104.7606871,0.0
61.671875,36.37545304,2.265220701,8.709980861,5.593645485,29.62396029,6.072215931000001,38.23599074,1.0
128.2578125,41.2530768,-0.225800599,0.485866888,23.81688963,62.88881,2.384960386,4.001859336,0.0
142.2890625,49.05611461,-0.1111280869999999,-0.0961140759999999,15.65133779,49.30315077,3.073278401,8.20273753,0.0
151.609375,50.19528028,-0.352966276,-0.26863383,5.915551839,,5.836690022000001,34.97496404,0.0
141.1953125,41.90652891,0.0422728729999999,0.3921803579999999,2.5484949830000003,16.65055432,8.97622333,95.09153792,0.0
110.0234375,41.40830699,0.340431133,0.6033766079999999,0.718227425,9.763681022,21.50492262,508.6851987,0.0
133.0703125,56.08993665,-0.31269993,-0.405669597,19.85033445,54.98739754,2.633799311,5.41962489,0.0
100.9765625,43.2256913,0.302312855,0.515795646,6.6596989970000005,32.01672454,5.384701738,30.19260845,0.0
130.3046875,53.43622931,-0.191159541,-0.5655648839999999,2.726588629,19.95319763,8.065141302999999,69.60499262,0.0
115.0859375,50.8593384,0.129922059,-0.15021642,1.845317726,17.26476838,10.45845959,117.2032047,0.0
79.9375,35.63327755,1.076262683,3.581447394,1.014214047,,14.60607424,245.80907940000003,0.0
127.8046875,53.55838791,0.119318565,-0.360250434,1.923076923,12.25580618,10.79403768,170.1499551,0.0
114.5859375,59.537085,0.346220816,-0.7054727279999999,3.777591973,26.55616311,7.74997845,60.45059899,1.0
130.9375,52.4000164,,-0.558537431,4.762541806000001,25.79706891,6.5088064910000005,44.34794277,0.0
108.90625,48.72650676,-0.0054441069999999,0.279033174,103.0936455,93.2691448,-0.169285978,-1.903601932,0.0
114.5546875,50.90490653,0.269434624,-0.2611582289999999,2.672240803,17.73795504,8.356151236,81.24054453,0.0
127.921875,55.65246645,-0.157853185,-0.698161438,1.986622074,16.58372358,10.60320028,124.89077659999998,0.0
144.0859375,49.2923402,-0.065190361,-0.180708288,2.679765886,16.47396726,7.831107155,75.93746199,0.0
114.1640625,50.97407082,0.00336734,-0.312988521,1.214882943,12.03297362,13.37219915,218.3875382,0.0
115.890625,50.11459281,0.3238249139999999,0.130624868,1.903846154,12.74216732,11.41807824,170.6095746,0.0
87.53125,38.65066653,0.450477233,1.557485679,3.081103679,,7.861436972999999,64.38405498,0.0
130.78125,47.61613065,0.001044529,-0.114471999,1.898829431,12.27727182,11.42853253,180.1409052,0.0
118.0390625,36.17630491,0.3733261089999999,1.711139757,2.178093645,,9.983023816,113.6424732,0.0
125.3671875,49.26583995,-0.0323662429999999,-0.119016489,2.556856187,14.59168722,8.869674605,105.5824476,0.0
131.40625,52.96924779,0.067051822,-0.366704922,175.57859530000002,88.16542302,-1.186196012,-0.224693974,0.0
109.203125,51.11298138,0.220206067,0.055751965,2.070234114,14.8237725,10.25307236,129.8853999,0.0
106.5,46.85716327,0.194971812,0.195138691,31.57608696,,1.69389221,1.348606691,0.0
9.7421875,30.26219953,7.088609517999999,50.95424904,84.11705686,59.36708836,0.901047513,0.556315962,1.0
102.875,43.57590361,0.680613625,1.188921894,4.350334448,25.98453055,6.535209822000001,44.61361827,0.0
95.8828125,48.97346557,0.545903436,0.7309570129999999,1.739130435,12.56782963,11.53867869,174.4031315,0.0
130.1015625,49.1820343,0.101108121,0.0117754019999999,2.397993311,14.62675411,8.738222472,101.1514239,0.0
135.078125,43.11713866,0.067585331,0.061427247,2.080267559,13.33960502,9.979061296,135.78535569999997,0.0
114.9609375,46.56286113,0.4190551289999999,0.119018599,1.793478261,,11.19442979,131.2517845,0.0
133.4765625,48.63222389,-0.232863347,-0.1021447819999999,3.754180602,24.89724248,7.211629975,54.14399937,0.0
122.7265625,48.97348052,-0.018332218,0.0026086029999999,10.40217391,39.75924152,4.020460464,15.51974367,0.0
84.3359375,42.10260483,0.859224743,1.982141691,11.53344482,43.87085469,3.969981663,14.9778981,1.0
97.8125,38.59540735,0.441153552,1.814031082,3.320234114,21.14427962,7.860980927000001,69.13862025,0.0
107.546875,45.32001823,,0.7418435879999999,1.622073579,11.82569821,12.00796612,199.7906326,0.0
118.171875,43.39698819,,0.7698094109999999,2.565217391,16.54157408,8.510258639,86.45863399,0.0
115.078125,55.9505375,0.228534597,-0.465533862,2.299331104,20.36044019,9.781064313,99.77506737,0.0
105.9609375,48.5496528,,0.50094631,63.16722408,85.3273382,0.63255938,-1.547940266,0.0
109.6171875,37.00593725,0.375889995,1.35308612,1.548494983,,12.10582453,183.266663,0.0
114.203125,49.44589205,0.008293758,-0.141872468,2.486622074,15.34025422,9.228698148,109.2857195,0.0
119.546875,41.53741901,0.1327663909999999,1.049137968,4.216555184,25.95131331,6.499651157000001,43.06361551,0.0
124.2109375,50.14972151,0.112007491,0.144351009,2.248327759,13.78669463,9.902157411,130.21232709999998,0.0
95.9296875,49.88693209,0.273500764,-0.321400647,27.05769231,69.24734531,2.181897698,2.8031899260000004,0.0
66.4921875,33.84292672,2.542730429,10.99489305,7.834448161,33.66162057,5.091572704,26.9122828,1.0
108.125,46.4058186,0.428837305,0.234800176,2.015886288,,9.779744598,105.9008688,0.0
85.796875,39.86625284,0.580524256,1.452630674,1.6212374580000002,13.5821365,11.40062521,156.557796,0.0
121.765625,55.67897443,,-0.528603896,12.14882943,40.80393519,3.444348735,11.16470595,0.0
136.4453125,54.86628755,-0.158676799,-0.588693512,1.852842809,17.81416755,11.05802875,127.1433921,0.0
150.25,53.49328229,-0.2217924389999999,-0.309404146,2.37541806,19.15764641,10.26621986,116.0802966,0.0
95.3671875,45.34225249,0.7423382190000001,1.309664351,25.07441472,,1.516937446,1.262354826,0.0
143.7109375,47.21959212,-0.1938849889999999,0.190579156,1.191471572,9.935542807,16.58796639,371.4528926,0.0
122.8125,39.16327002,0.176057944,0.782359685,3.902173913,21.11149638,6.539225555,47.98775704,0.0
122.3359375,48.86449333,0.079585207,-0.288818016,119.0326087,85.95590633,-0.613265858,-1.512690424,0.0
121.171875,48.48197303,-0.1332822109999999,-0.132767876,3.699832776,,7.361531783999999,67.71918387,0.0
36.46875,39.27287102,3.736450963,14.914644699999998,111.1229097,75.71649359,0.253562477,-0.936103674,1.0
111.2109375,44.75639835,0.049738567,0.126347724,0.887123746,10.24490091,17.11080776,358.504497,0.0
133.0859375,52.80817694,-0.2115850739999999,-0.295598653,4.035117057,26.52150205,6.923330065,48.70415228,0.0
137.75,51.56731038,-0.204780636,-0.122476171,111.027592,77.89253858,-0.363839554,-1.348618574,0.0
107.328125,50.27908197,,-0.224435364,4.903846154,,5.88730409,37.75569403,0.0
83.8125,40.59012927,0.611750363,1.617375621,1.977424749,14.7608129,10.64449998,134.24611380000002,0.0
121.84375,40.74874183,0.137360862,1.231334637,2.086956522,13.37693056,10.53203558,147.25912,0.0
102.59375,52.77849312,0.576817027,0.098896545,147.1856187,75.29602001,-1.169558054,-0.130999459,0.0
77.984375,37.42262525,1.06864223,2.953030566,1.435618729,11.38685957,13.58720152,244.46142680000003,0.0
60.5234375,41.38122401,2.812397389,8.285401672999999,2.420568562,17.79649579,10.40307237,118.6298063,1.0
104.015625,47.70727545,0.10396473,0.553664436,102.9214047,66.95716079,-0.820295935,-1.159350765,0.0
105.2265625,55.72255698,,-0.479538943,2.586956522,18.5402472,8.684067361,84.57739566,0.0
126.984375,48.37709691,0.224752702,0.38636732,9.857023411,37.1910973,3.928965722,14.82668149,0.0
138.34375,56.09066844,0.0125597939999999,-0.286798828,3.259197324,18.64506644,7.493529924,65.33364684,0.0
98.46875,40.45134761,0.314458878,0.8868101070000001,1.683946488,13.0465635,13.48958878,227.4718075,0.0
138.3359375,49.13045093,-0.205287269,-0.226105863,49.89464883,80.5624912,1.233599293,-0.166435935,0.0
130.6328125,53.13380384,0.163213636,-0.787813653,142.1856187,82.33954089,-0.687955054,-0.923200345,0.0
115.78125,48.15241711,0.170699268,-0.072645839,2.268394649,16.47626359,10.0074052,115.7066643,0.0
114.484375,44.2146724,0.027884059,0.1491873759999999,1.198160535,15.08958854,13.17346116,178.6200991,0.0
98.453125,43.74836772,0.55690376,0.5453689279999999,1.4013377930000002,14.52789261,12.95968536,,0.0
111.0703125,33.78335935,,2.310879482,1.699832776,12.82051424,11.60922563,171.0234465,0.0
132.09375,46.29498446,0.131189038,0.212466386,2.244147157,15.66109267,9.869735634,118.2008067,0.0
133.1328125,53.14225765,-0.126608942,0.059228296,3.99916388,24.23934789,7.091702161000001,54.07947647,0.0
117.21875,56.38773935,,-0.51490464,2.7633779260000004,16.02866464,8.615121645,92.89865266,0.0
144.125,46.05957419,-0.163717546,-0.234824956,1.6697324409999998,14.22233112,12.1857376,178.2883233,0.0
93.46875,45.98215304,0.333211478,0.323680061,1.275919732,12.06403436,13.80627565,230.49499190000003,0.0
106.234375,47.12657232,0.470331606,0.462411635,2.510869565,,9.166237346,96.82954146,0.0
127.8203125,45.15553565,,0.136251307,2.607023411,,9.23503588,90.2469822,0.0
114.171875,54.38895071,0.309801971,-0.471439018,8.150501672,,4.732799763,23.08969583,0.0
103.5078125,40.05367416,0.4939488939999999,1.442413744,1.553511706,16.92160696,12.12823845,155.3227666,0.0
120.171875,54.39182346,0.1271274919999999,-0.642442876,1.3486622069999998,12.44074947,13.40136586,217.4031374,0.0
117.578125,46.88260095,0.091929594,-0.260848326,2.274247492,15.23862718,9.171303117,103.5689514,0.0
105.96875,42.85275252,,0.924778828,2.12541806,19.69600038,10.16590541,106.9360205,0.0
87.671875,41.07084378,0.610609396,1.245056491,2.205685619,14.05886458,9.79333591,125.782002,0.0
130.1484375,47.80936915,,-0.2015646539999999,2.337792642,16.65731562,9.214074319,98.48469875,0.0
120.8515625,46.70320015,0.083300036,0.447279133,1.809364548,11.76755556,11.93053323,201.6532056,0.0
83.0390625,46.09270589,1.6749939619999998,3.460698399,59.11956522,53.954117,0.6871085440000001,-0.177076013,0.0
144.5546875,49.36832369,-0.134165552,0.003438096,4.556856187,27.77542425,7.012918477,50.59069134,0.0
41.7734375,30.20948083,3.552223686,20.28308868,12.72993311,43.22134994,3.791869842,14.13000943,1.0
123.9453125,51.22168556,-0.11719709,-0.289606488,1.698996656,16.74657752,11.85287836,150.0962823,0.0
139.640625,39.27442202,0.009475872,0.862941112,1.717391304,11.89939988,11.7794491,195.5969318,0.0
93.734375,45.36165168,0.486719086,0.603970414,0.7642140470000001,10.51951159,17.94934163,369.5528598,0.0
128.2265625,57.49323531,-0.03705773,-0.429125702,4.14548495,25.44823399,6.829105911,49.72000315,0.0
135.46875,47.36690853,0.111350814,-0.05506863,4.212374582,25.05846103,6.854449719,49.36971326,0.0
125.9453125,49.80309801,-0.007521742,-0.2213782839999999,1.75083612,,10.98693284,143.2169707,0.0
139.8359375,48.39643862,-0.0562108359999999,-0.015617372,2.580267559,15.19052067,8.497038558,94.02279185,0.0
101.65625,40.0613665,,0.7775626440000001,3.377926421,,7.086230907000001,54.22525788,0.0
111.3515625,46.17689998,0.501205706,0.413929451,5.799331104,,5.5896477010000005,32.60251571,0.0
142.0859375,45.92895794,-0.152055718,0.061267439,1.7349498330000002,12.86198214,11.00744751,159.2803401,0.0
55.5078125,51.49848239,2.076188454,4.156706332,7.33277592,33.81505319,5.034427743,25.43865862,1.0
71.5546875,39.39797119,1.800950705,5.818561927999999,4.835284281,26.45508832,6.291798542,42.25289482,1.0
138.3671875,53.7255571,-0.111208573,-0.4029391989999999,1.902173913,,11.5054638,,0.0
115.5,50.36864104,-0.002510193,-0.443382402,3.847826087,20.53910343,7.0340787460000005,56.86715207,0.0
118.765625,42.16957663,0.479493506,0.55925885,5.7324414720000005,30.62971186,5.817459209,34.32272154,0.0
133.5234375,53.43014786,0.186128622,-0.087891458,1.557692308,15.66094078,10.93019437,128.0259026,0.0
110.796875,54.8917058,0.245544714,-0.493729967,1.448160535,14.67769068,11.38841631,143.7556606,0.0
116.5390625,52.28167436,0.075312344,-0.433520599,2.12541806,16.87023034,9.049086227,91.01578472,0.0
33.328125,42.07862978,3.47873635,12.32436172,101.5953177,83.38984549999999,0.018839747,-1.330800683,1.0
103.0078125,45.64956464,0.616439043,0.696161157,2.054347826,13.7114759,10.59309039,145.4333334,0.0
122.6328125,51.64782654,0.127531553,-0.02528834,3.507525084,22.67597354,7.107382559,53.6419203,0.0
114.921875,54.09260136,0.170221538,-0.6109394539999999,2.058528428,14.66760767,10.32826388,130.2293738,0.0
147.25,50.59659697,-0.199381208,-0.362322805,1.6212374580000002,15.23888434,11.33829665,143.9284869,0.0
111.140625,43.86676105,,0.588207638,1.464046823,14.32031598,11.94749845,156.94753569999995,0.0
151.9296875,61.1831502,-0.531144854,-0.571877226,75.02591973,73.55274878,0.909743039,-0.008210958,0.0
108.890625,46.63911220000001,,1.096165284,3.1312709030000003,22.00992461,9.004847741,85.18559416,0.0
139.6640625,47.97301933,-0.058233719,0.123057192,2.280936455,16.45083903,10.12838211,121.7322717,0.0
29.953125,38.36540177,4.153427856,17.81368022,141.4607023,62.66037052,0.1955769239999999,-0.7574972790000001,1.0
115.8203125,32.94797831,,2.63058637,3.461538462,20.11886149,6.971780245,55.5504988,0.0
128.2265625,51.86132573,0.125156121,-0.4768163139999999,1.727424749,13.04722386,11.28352502,162.07512649999998,0.0
125.0703125,50.57376784,-0.007886563,-0.322090337,2.011705686,18.28481094,9.939889978,103.4500512,0.0
148.25,44.53018639,-0.213224648,0.052532439,2.961538462,15.87193287,8.086048067,85.78354849,0.0
126.46875,46.92729375,0.097734271,-0.103949405,2.674749164,21.91932757,8.65581311,76.30278061,0.0
